filename	mark	label	offset1	offset2	span	code
es-S2254-28842012000300010-1	T9	ENFERMEDAD	449	467	poliposis de còlon	68496003
es-S2254-28842012000300010-1	T10	ENFERMEDAD	470	496	hemorràgia digestiva baixa	87763006
es-S2254-28842012000300010-1	T11	ENFERMEDAD	535	561	hemorràgia digestiva baixa	87763006
es-S2254-28842012000300010-1	T12	ENFERMEDAD	535	580	hemorràgia digestiva baixa per angiodisplasia	29731000119103
es-S2254-28842012000300010-1	T13	ENFERMEDAD	566	580	angiodisplasia	71072006
es-S2254-28842012000300010-1	T14	ENFERMEDAD	782	790	trombosi	439127006
es-S2254-28842012000300010-1	T15	ENFERMEDAD	782	797	trombosi venosa	111293003
es-S2254-28842012000300010-1	T16	ENFERMEDAD	969	977	trombosi	439127006
es-S2254-28842012000300010-1	T17	ENFERMEDAD	929	952	dilatació aneurismática	432119003
es-S2254-28842012000300010-1	T18	ENFERMEDAD	969	985	trombosi parcial	26713004
es-S2254-28842012000300010-1	T19	ENFERMEDAD	1208	1216	trombosi	439127006
es-S2254-28842012000300010-1	T20	ENFERMEDAD	1263	1271	infecció	40733004
es-S2254-28842012000300010-1	T21	ENFERMEDAD	1464	1472	infecció	40733004
es-S2254-28842012000300010-1	T22	ENFERMEDAD	1307	1314	fístula	428794004
es-S2254-28842012000300010-1	T23	ENFERMEDAD	1950	1958	trombosi	439127006
es-S2254-28842012000300010-1	T24	ENFERMEDAD	2112	2135	bacteriemia per E. coli	71057007
es-S2254-28842012000300010-1	T25	ENFERMEDAD	2465	2532	hemorràgia digestiva baixa, per colitis isquèmica i pòlips en còlon	87763006+30588004+9499001
es-S2254-28842012000300010-1	T26	ENFERMEDAD	2497	2514	colitis isquèmica	30588004
es-S2254-28842012000300010-1	T27	ENFERMEDAD	2517	2532	pòlips en còlon	68496003
es-S2254-28842012000300010-1	T28	ENFERMEDAD	2465	2491	hemorràgia digestiva baixa	87763006
es-S2254-28842012000300010-1	T29	ENFERMEDAD	2788	2796	trombosi	439127006
es-S2254-28842012000300010-1	T30	ENFERMEDAD	2788	2825	trombosi completa de la cava superior	281596000
es-S2254-28842012000300010-1	T31	ENFERMEDAD	3358	3378	infecció del catèter	473047000
es-S2254-28842012000300010-1	T32	ENFERMEDAD	3358	3366	infecció	40733004
es-S2254-28842012000300010-1	T33	ENFERMEDAD	4044	4074	xoc cardiogénico post-cirurgia	89138009
es-S2254-28842012000300010-1	T34	ENFERMEDAD	4108	4149	estenosi valvular aòrtica moderada-severa	60573004
es-S0004-06142009000300014-4	T1	ENFERMEDAD	354	414	sarcoma d'alt grau tipus fibrohistiocitoma maligne pleomorfo	424413001
es-S0004-06142009000300014-4	T2	ENFERMEDAD	858	863	lesió	417163006
es-S0004-06142009000300014-4	T3	ENFERMEDAD	955	1001	recidiva tumoral a nivell del cordó espermàtic	25173007
es-S0004-06142009000300014-4	T4	ENFERMEDAD	1065	1079	massa quística	441457006
es-S0004-06142009000300014-4	T5	ENFERMEDAD	1332	1367	fibrohistiocitoma pleomorfo maligne	254749001
es-S0004-06142009000300014-4	T6	ENFERMEDAD	1669	1692	recidiva intraabdominal	25173007
S0004-06142006000200001-1	T1	ENFERMEDAD	26	40	hèrnia de hiat	84089009
S0004-06142006000200001-1	T2	ENFERMEDAD	928	940	endometriosi	129103003
S0004-06142006000200001-1	T3	ENFERMEDAD	1184	1252	quadre adherencial a parets pelvianes i bufeta solidària a cos uterí	62394006
S0004-06142006000200001-1	T4	ENFERMEDAD	1144	1174	focus endometriósicos pelvians	26681001
S0004-06142006000200001-1	T5	ENFERMEDAD	1469	1507	patologia a nivell d'òrgans abdominals	118948005
S0004-06142006000200001-1	T6	ENFERMEDAD	1672	1684	endometriosi	129103003
S0004-06142006000200001-1	T7	ENFERMEDAD	2327	2339	endometriosi	129103003
es-S1130-05582014000200008-1	T1	ENFERMEDAD	264	280	diabetis tipus 2	44054006
es-S1130-05582014000200008-1	T2	ENFERMEDAD	361	371	tabaquisme	365982000
es-S1130-05582014000200008-1	T3	ENFERMEDAD	250	261	hipertensió	38341003
es-S1130-05582014000200008-1	T4	ENFERMEDAD	374	390	consum d'alcohol	704197006
es-S1130-05582014000200008-1	T5	ENFERMEDAD	611	627	linfoadenopatías	30746006
es-S1130-05582014000200008-1	T6	ENFERMEDAD	566	571	lesió	417163006
es-S1130-05582014000200008-1	T7	ENFERMEDAD	811	816	lesió	417163006
es-S1130-05582014000200008-1	T8	ENFERMEDAD	1159	1164	lesió	417163006
es-S1130-05582014000200008-1	T9	ENFERMEDAD	1025	1052	perforació de taules òssies	126551000
es-S1130-05582014000200008-1	T10	ENFERMEDAD	1220	1236	cavitat quística	441457006
es-S1130-05582014000200008-1	T11	ENFERMEDAD	1456	1490	tumor odontogénico queratoquístico	713277006
es-S1130-05582014000200008-1	T12	ENFERMEDAD	1444	1449	lesió	417163006
es-S1130-05582014000200008-1	T13	ENFERMEDAD	2787	2810	proliferació neoplàsica	1495041000004108
es-S1130-05582014000200008-1	T14	ENFERMEDAD	3137	3204	carcinoma de cèl·lules escatoses intraossi moderadament diferenciat	278411006
es-S1130-05582014000200008-1	T15	ENFERMEDAD	2369	2381	defecte ossi	76069003
es-S1130-05582014000200008-1	T16	ENFERMEDAD	1992	1997	lesió	417163006
es-S1130-05582014000200008-1	T17	ENFERMEDAD	2280	2285	lesió	417163006
es-S1130-05582014000200008-1	T18	ENFERMEDAD	2056	2111	destrucció de taules òssies tant vestibular com lingual	128233005
es-S1130-05582014000200008-1	T19	ENFERMEDAD	2825	2867	patró infiltrativo cap al teixit conjuntiu	363346000
es-S1130-05582014000200008-1	T20	ENFERMEDAD	3371	3380	metàstasi	128462008
es-S1130-05582014000200008-1	T21	ENFERMEDAD	3395	3410	tumors primaris	372087000
es-S1130-05582014000200008-1	T22	ENFERMEDAD	3485	3494	pneumònia	233604007
es-S0376-78922015000100011-1	T1	ENFERMEDAD	274	287	lesió cutània	247440002
es-S0376-78922015000100011-1	T2	ENFERMEDAD	103	171	lesió lítica de 38 x 21 mm que interessa la calota temporal esquerra	118945008
es-S0376-78922015000100011-1	T3	ENFERMEDAD	910	922	defecte ossi	76069003
es-S0376-78922015000100011-1	T4	ENFERMEDAD	103	108	lesió	417163006
es-S0376-78922015000100011-1	T5	ENFERMEDAD	274	279	lesió	417163006
es-S0376-78922015000100011-1	T6	ENFERMEDAD	580	585	lesió	417163006
es-S0376-78922015000100011-1	T7	ENFERMEDAD	638	643	lesió	417163006
es-S0376-78922015000100011-1	T8	ENFERMEDAD	1134	1143	neoplàsia	55342001
es-S0376-78922015000100011-1	T9	ENFERMEDAD	1414	1419	tumor	55342001
es-S0376-78922015000100011-1	T10	ENFERMEDAD	1414	1458	tumor maligne originat en el fol·licle pilós	126488004
es-S0376-78922015000100011-1	T11	ENFERMEDAD	1475	1499	carcinoma tricofolicular	722688002
es-S0376-78922015000100011-1	T12	ENFERMEDAD	1546	1551	tumor	55342001
es-S0376-78922015000100011-1	T13	ENFERMEDAD	1569	1582	lesió cutània	247440002
es-S0376-78922015000100011-1	T14	ENFERMEDAD	1988	2008	engruiximent pleural	73725006
es-S0376-78922015000100011-1	T15	ENFERMEDAD	2241	2264	disseminació ganglionar	94392001
es-S0376-78922015000100011-1	T16	ENFERMEDAD	1569	1574	lesió	417163006
es-S0376-78922015000100011-1	T17	ENFERMEDAD	3140	3145	tumor	55342001
es-S0376-78922015000100011-1	T18	ENFERMEDAD	2688	2705	infiltració dural	722671009
es-S0376-78922015000100011-1	T19	ENFERMEDAD	3140	3204	tumor en la unió del terç mitjà i posterior de la base del crani	126538005
es-S0376-78922015000100011-1	T20	ENFERMEDAD	2873	2885	defecte ossi	76069003
es-S0376-78922015000100011-1	T21	ENFERMEDAD	2873	2894	defecte ossi i cutani	76069003+95320005
es-S0376-78922015000100011-1	T22	ENFERMEDAD	2486	2491	lesió	417163006
es-S0376-78922015000100011-1	T23	ENFERMEDAD	3535	3540	tumor	55342001
es-S0376-78922015000100011-1	T24	ENFERMEDAD	3604	3665	carcinoma tricofolicular en taula interna, díploe i duramàter	722688002
es-S0376-78922015000100011-1	T25	ENFERMEDAD	3604	3628	carcinoma tricofolicular	722688002
es-S0376-78922015000100011-1	T26	ENFERMEDAD	3705	3768	infiltrava cuir cabellut, ni teixit epidural, ni ganglis locals	94326009
es-S0376-78922015000100011-1	T27	ENFERMEDAD	4415	4427	defecte ossi	76069003
es-S0376-78922015000100011-1	T28	ENFERMEDAD	4432	4444	defecte ossi	76069003
es-S0376-78922015000100011-1	T29	ENFERMEDAD	3854	3868	lesió parietal	210038008
es-S0376-78922015000100011-1	T30	ENFERMEDAD	3854	3859	lesió	417163006
es-S0376-78922015000100011-1	T31	ENFERMEDAD	4281	4286	lesió	417163006
es-S0376-78922015000100011-1	T32	ENFERMEDAD	4504	4570	díploe com a dura estaven infiltrades pel carcinoma tricofolicular	5257006
es-S0376-78922015000100011-1	T33	ENFERMEDAD	4546	4570	carcinoma tricofolicular	722688002
es-S0376-78922015000100011-1	T34	ENFERMEDAD	4873	4893	metàstasis pulmonars	94391008
es-S0376-78922015000100011-1	T35	ENFERMEDAD	5018	5042	carcinoma tricofolicular	722688002
es-S0376-78922015000100011-1	T36	ENFERMEDAD	5003	5067	mestástasis de carcinoma tricofolicular primari de cuir cabellut	314988008
es-S0376-78922015000100011-1	T37	ENFERMEDAD	5661	5674	tumor primari	372087000
es-S0376-78922015000100011-1	T38	ENFERMEDAD	5661	5666	tumor	55342001
es-S0376-78922015000100011-1	T39	ENFERMEDAD	5757	5773	recidiva tumoral	25173007
es-S0376-78922015000100011-1	T40	ENFERMEDAD	5757	5783	recidiva tumoral, pulmonar	314954002
es-S0376-78922015000100011-1	T41	ENFERMEDAD	5791	5826	disseminació cap a abdomen o pelvis	188366002+94480000
es-S1887-85712015000200004-1	T1	ENFERMEDAD	110	177	traumatisme obert en colze dret secundari a l'impacte d'arma de foc	10907441000119101
es-S1887-85712015000200004-1	T2	ENFERMEDAD	605	610	lesió	417163006
es-S1887-85712015000200004-1	T3	ENFERMEDAD	913	989	ferida d'arma de foc amb orifici d'entrada en colze sense orifici de sortida	10907441000119101
es-S1887-85712015000200004-1	T4	ENFERMEDAD	1030	1053	fractura distal d'húmer	263192005
es-S1887-85712015000200004-1	T5	ENFERMEDAD	1068	1094	fractura proximal de cúbit	263203001
es-S1887-85712015000200004-1	T6	ENFERMEDAD	913	919	ferida	416462003
es-S1887-85712015000200004-1	T7	ENFERMEDAD	2910	2916	ferida	416462003
es-S0210-48062009000600018-1	T1	ENFERMEDAD	169	202	hèrnia inguinal dreta incarcerada	236021006
es-S0210-48062009000600018-1	T2	ENFERMEDAD	169	184	hèrnia inguinal	396232000
es-S0210-48062009000600018-1	T3	ENFERMEDAD	376	391	ferida inguinal	11805005
es-S0210-48062009000600018-1	T4	ENFERMEDAD	793	832	seroma subcicatricial a nivell inguinal	715068009
es-S0210-48062009000600018-1	T5	ENFERMEDAD	962	972	ITU febril	45816000
es-S0210-48062009000600018-1	T6	ENFERMEDAD	1466	1485	adenopatia inguinal	127199000
es-S0210-48062009000600018-1	T7	ENFERMEDAD	1260	1275	hèrnia inguinal	396232000
es-S0210-48062009000600018-1	T8	ENFERMEDAD	1330	1386	adenopatia de carcinoma escatós moderadament diferenciat	1671000119100
es-S0210-48062009000600018-1	T9	ENFERMEDAD	1435	1485	carcinoma escatós d'uretra amb adenopatia inguinal	107591000119100+127199000
es-S0210-48062009000600018-1	T10	ENFERMEDAD	1330	1340	adenopatia	30746006
es-S0210-48062009000600018-1	T11	ENFERMEDAD	1466	1476	adenopatia	30746006
es-S0210-48062009000600018-1	T12	ENFERMEDAD	1344	1361	carcinoma escatós	402815007
es-S0210-48062009000600018-1	T13	ENFERMEDAD	1435	1452	carcinoma escatós	402815007
es-S0210-48062009000600018-1	T14	ENFERMEDAD	1557	1608	col·lecció de 3 cm entre uretra i cossos cavernosos	36029005
es-S0210-48062009000600018-1	T15	ENFERMEDAD	1618	1639	adenopaties inguinals	127199000
es-S0210-48062009000600018-1	T16	ENFERMEDAD	1618	1629	adenopaties	30746006
es-S0210-48062009000600018-1	T17	ENFERMEDAD	1694	1738	lesió subpleural en lòbul superior del pulmó	118948005
es-S0210-48062009000600018-1	T18	ENFERMEDAD	1787	1798	adenopaties	30746006
es-S0210-48062009000600018-1	T19	ENFERMEDAD	1758	1767	metàstasi	128462008
es-S0210-48062009000600018-1	T20	ENFERMEDAD	1887	1929	lesions nodulars cutànies en pubis i cuixa	782393000+13408007
es-S0210-48062009000600018-1	T21	ENFERMEDAD	1996	2013	carcinoma escatós	402815007
es-S0210-48062009000600018-1	T22	ENFERMEDAD	2242	2251	letàlides	94579000
es-S0210-48062009000600018-1	T23	ENFERMEDAD	2272	2286	lesió pulmonar	19829001
es-S0210-48062009000600018-1	T24	ENFERMEDAD	2406	2422	lesions cutànies	95324001
es-S0210-48062009000600018-1	T25	ENFERMEDAD	2546	2555	letálides	94579000
es-S0210-48062009000600018-1	T26	ENFERMEDAD	2689	2706	carcinoma escatós	402815007
es-S0212-71992005000400009-1	T1	ENFERMEDAD	62	71	pneumònia	233604007
es-S0212-71992005000400009-1	T2	ENFERMEDAD	148	172	asma bronquial extrínsec	389145006
es-S0212-71992005000400009-1	T3	ENFERMEDAD	175	249	rinoconjuntivitis al·lèrgica amb hipersensibilitat a gramínies i a olivera	878820003+418689008
es-S0212-71992005000400009-1	T4	ENFERMEDAD	769	819	lesió en fase cicatricial en la paret de l'abdomen	24257003
es-S0212-71992005000400009-1	T5	ENFERMEDAD	94	101	fumador	77176002
es-S0212-71992005000400009-1	T6	ENFERMEDAD	112	124	hàbit etílic	7200002
es-S0212-71992005000400009-1	T7	ENFERMEDAD	848	852	botó	416675009
es-S0212-71992005000400009-1	T8	ENFERMEDAD	769	774	lesió	417163006
es-S0212-71992005000400009-1	T9	ENFERMEDAD	1560	1569	hepatitis	128241005
es-S0212-71992005000400009-1	T10	ENFERMEDAD	1770	1791	vessament pericardíac	373945007
es-S0212-71992005000400009-1	T11	ENFERMEDAD	1844	1895	lesió eritematosa i calenta a la regió paraesternal	363168001
es-S0212-71992005000400009-1	T12	ENFERMEDAD	2143	2169	vessament pleural esquerre	60046008
es-S0212-71992005000400009-1	T13	ENFERMEDAD	2478	2489	adenopaties	30746006
es-S0212-71992005000400009-1	T14	ENFERMEDAD	2644	2652	artritis	3723001
es-S0212-71992005000400009-1	T15	ENFERMEDAD	3031	3039	artritis	3723001
es-S0212-71992005000400009-1	T16	ENFERMEDAD	3078	3091	osteomielitis	60168000
es-S0212-71992005000400009-1	T17	ENFERMEDAD	3567	3593	lesió dèrmica paraesternal	95324001
es-S0212-71992005000400009-1	T18	ENFERMEDAD	3666	3692	immunodeficiència primària	58606001
es-S0212-71992005000400009-1	T19	ENFERMEDAD	1844	1849	lesió	417163006
es-S0212-71992005000400009-1	T20	ENFERMEDAD	1991	1996	lesió	417163006
es-S0212-71992005000400009-1	T21	ENFERMEDAD	3567	3572	lesió	417163006
es-S0212-71992005000400009-1	T22	ENFERMEDAD	2393	2418	abscessos estafilocócicos	128477000
es-S1130-05582014000400006-1	T1	ENFERMEDAD	72	92	hipertensió arterial	38341003
es-S1130-05582014000400006-1	T2	ENFERMEDAD	106	128	malaltia renal crònica	709044004
es-S1130-05582014000400006-1	T3	ENFERMEDAD	265	273	disfàgia	288939007
es-S1130-05582014000400006-1	T4	ENFERMEDAD	936	972	edentulismo parcial maxilomandibular	444818007
es-S1130-05582014000400006-1	T5	ENFERMEDAD	974	1016	malaltia periodontal crònica generalitzada	128285007
es-S1130-05582014000400006-1	T6	ENFERMEDAD	1173	1184	glosoptosis	3639002
es-S1130-05582014000400006-1	T7	ENFERMEDAD	1657	1673	angina de Ludwig	196542004
es-S0210-56912008000100008-4	T1	ENFERMEDAD	214	233	IAM inferoposterior	76593002
es-S0210-56912008000100008-4	T2	ENFERMEDAD	333	346	BRD incomplet	251124007
es-S0210-56912008000100008-4	T3	ENFERMEDAD	581	594	IAM posterior	233838001
es-S0210-56912008000100008-4	T4	ENFERMEDAD	907	910	SRP	428417006
es-S0210-56912008000100008-4	T5	ENFERMEDAD	1105	1226	estenosi del 90% en el terç mitjà de l'artèria coronària dreta, i d'un 60% en la porció proximal de l'artèria circumflexa	876856005+876858006
es-S0210-48062007000500015-1	T1	ENFERMEDAD	577	600	estenosi de canal L4-L5	764273002
es-S0210-48062007000500015-1	T2	ENFERMEDAD	603	620	espondiloartrosis	53332000
es-S0210-48062007000500015-1	T3	ENFERMEDAD	553	575	patologia degenerativa	362975008
es-S0210-48062007000500015-1	T4	ENFERMEDAD	1608	1630	adenopaties retrocavas	127144009
es-S0210-48062007000500015-1	T5	ENFERMEDAD	1632	1649	vessament pleural	60046008
es-S0210-48062007000500015-1	T6	ENFERMEDAD	1464	1469	lesió	417163006
es-S0210-48062007000500015-1	T7	ENFERMEDAD	1524	1544	infiltració hepàtica	94381002
es-S0210-48062007000500015-1	T8	ENFERMEDAD	2289	2352	tumoració renal que infiltra el fetge (segment VII) i diafragma	126880001+94381002+94272005
es-S0210-48062007000500015-1	T9	ENFERMEDAD	2364	2401	adenopaties patològiques en hil renal	127141001
es-S0210-48062007000500015-1	T10	ENFERMEDAD	2447	2467	implants peritoneals	120180006
es-S0210-48062007000500015-1	T11	ENFERMEDAD	2750	2806	càncer de cèl·lules renals tipus convencional d'alt grau	363518003
es-S0210-48062007000500015-1	T12	ENFERMEDAD	2977	3023	metàstasi en un gangli limfàtic de l'hil renal	94519005
es-S0210-48062007000500015-1	T13	ENFERMEDAD	3375	3397	vessament pleural dret	60046008
es-S0210-48062007000500015-1	T14	ENFERMEDAD	3402	3447	lesions nodulars pleurals basals i posteriors	88075009
es-S0210-48062007000500015-1	T15	ENFERMEDAD	3499	3513	adenocarcinoma	443961001
es-S0210-48062007000500015-1	T16	ENFERMEDAD	3375	3392	vessament pleural	60046008
es-S1137-66272013000200019-1	T1	ENFERMEDAD	41	59	orelles prominents	275478007
es-S1137-66272013000200019-1	T2	ENFERMEDAD	118	172	orelles es va desenvolupar progressivament un queloide	33659008
es-S1137-66272013000200019-1	T3	ENFERMEDAD	214	223	queloides	33659008
es-S1137-66272013000200019-1	T4	ENFERMEDAD	1217	1234	nòduls queloideos	33659008
es-S1137-66272013000200019-1	T5	ENFERMEDAD	1281	1306	atròfia d'annexos cutanis	238714008
es-S1137-66272013000200019-1	T6	ENFERMEDAD	1543	1552	cicatrius	275322007
es-S1137-66272013000200019-1	T7	ENFERMEDAD	500	507	lesions	157670007
es-S1137-66272013000200019-1	T8	ENFERMEDAD	164	172	queloide	33659008
es-S1137-66272013000200019-1	T9	ENFERMEDAD	722	730	queloide	33659008
es-S1137-66272013000200019-1	T10	ENFERMEDAD	992	1000	queloide	33659008
es-S1137-66272013000200019-1	T11	ENFERMEDAD	1756	1814	orella dreta va presentar una dehiscència petita de sutura	22247000
es-S1137-66272013000200019-1	T12	ENFERMEDAD	2163	2171	queloide	33659008
es-S1137-66272013000200019-1	T13	ENFERMEDAD	2074	2118	orella dreta es va desenvolupar una recidiva	25906001
es-S0210-48062009000600017-1	T1	ENFERMEDAD	45	65	tuberculosi pulmonar	154283005
es-S0210-48062009000600017-1	T2	ENFERMEDAD	67	96	còlics nefrítics de repetició	7093002
es-S0210-48062009000600017-1	T3	ENFERMEDAD	238	268	ureterohidronefrosis bilateral	95576001+95581005
es-S0210-48062009000600017-1	T4	ENFERMEDAD	547	573	tuberculosi genitourinària	4445009
es-S0210-48062009000600017-1	T5	ENFERMEDAD	1423	1435	ronyó mastic	44323002
es-S0210-48062009000600017-1	T6	ENFERMEDAD	1443	1476	estenosi dels últims cms d'urèter	25341005
es-S0210-48062009000600017-1	T7	ENFERMEDAD	1603	1627	desinserción de l'urèter	128073008
es-S0210-48062009000600017-1	T8	ENFERMEDAD	2111	2137	retracció vesical completa	89310008
es-S0210-48062009000600017-1	T9	ENFERMEDAD	2541	2555	úter miomatoso	95315005
es-S0210-48062009000600017-1	T10	ENFERMEDAD	2993	3015	reflux vésico-ureteral	197811007
es-S0210-48062009000600017-1	T11	ENFERMEDAD	3298	3320	incontinència nocturna	8009008
es-S0376-78922012000300005-1	T1	ENFERMEDAD	54	76	deformitats congènites	276655000
es-S0376-78922012000300005-1	T2	ENFERMEDAD	156	181	hipoplàsia de l'avantbraç	253929007
es-S0376-78922012000300005-1	T3	ENFERMEDAD	191	240	absència de raigs digitals tercer, quart i cinquè	34111000
es-S0376-78922012000300005-1	T4	ENFERMEDAD	476	531	hipoplàsia cubital i radial a costa del seu terç distal	253929007
es-S0376-78922012000300005-1	T5	ENFERMEDAD	537	560	sinostosis radiohumeral	205329008
es-S0376-78922012000300005-1	T6	ENFERMEDAD	562	612	absència dels ossos del carp d'aparició primerenca	91873009
es-S0376-78922012000300005-1	T7	ENFERMEDAD	1028	1082	fallada en la formació longitudinal de membre superior	70902004
es-S0376-78922012000300005-1	T8	ENFERMEDAD	243	269	desviació cubital de la mà	249757009
es-S0376-78922012000300005-1	T9	ENFERMEDAD	1122	1162	moderat escurçament longitudinal humeral	93264003
es-S0376-78922012000300005-1	T10	ENFERMEDAD	615	656	absència del tercer, quart i cinquè raigs	34111000
es-S0376-78922012000300005-1	T11	ENFERMEDAD	4213	4226	cicatrització	275322007
es-S0376-78922012000300005-1	T12	ENFERMEDAD	3601	3606	lesió	417163006
es-S0212-71992005000700008-1	T1	ENFERMEDAD	478	492	hèrnia de hiat	84089009
es-S0212-71992005000700008-1	T2	ENFERMEDAD	497	507	esofagitis	16761005
es-S0212-71992005000700008-1	T3	ENFERMEDAD	517	544	reflux biliar duodè-gàstric	72950008
es-S0212-71992005000700008-1	T4	ENFERMEDAD	53	63	al·lèrgies	106190000
es-S0212-71992005000700008-1	T5	ENFERMEDAD	1069	1108	hiperpigmentación cutània generalitzada	49765009
es-S0212-71992005000700008-1	T6	ENFERMEDAD	1917	1932	hiperpotassèmia	14140009
es-S0212-71992005000700008-1	T7	ENFERMEDAD	2051	2067	crisi adisoniana	766986002
